id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_size,company_industry,salary,experience_years,experience_group,range_gaji,median_salary_by_level,salary_competitiveness_index,median_salary_by_location,salary_vs_location
10034,"Retail Sales Representative (Luwuk, Toli-Toli, Poso)",Poso,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",28 days,51 - 200 pekerja,Bahan Kimia/Pupuk/Pestisida,3217850.0,1,0-1,2 - 5 juta,4700000.0,68.46,5858925.0,54.92
10036,Sales,Aceh,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",24 days,2001 - 5000 pekerja,Manajemen/Konsulting HR,4750000.0,1,0-1,2 - 5 juta,4700000.0,101.06,5000000.0,95.0
10046,JAVA PROGRAMMER,Jakarta Barat,IDR,Supervisor/Koordinator,3 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",22 days,201 - 500 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),13500000.0,3,2-3,10 - 20 juta,6000000.0,225.0,6000000.0,225.0
10057,HRD STAFF MANDARIN（中文人事助理）,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",3 days,1- 50 pekerja,Konsultasi (Bisnis & Manajemen),10000000.0,2,2-3,10 - 20 juta,6000000.0,166.67,6750000.0,148.15
10074,Sales Executive [Aesthetic Product] [Medan],Medan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",21 days,1- 50 pekerja,Perawatan/Kecantikan/Fitnes,5250000.0,1,0-1,5 - 10 juta,4700000.0,111.7,4800000.0,109.38
10078,SALES SUPERVISOR,Makassar,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",10 days,51 - 200 pekerja,Umum & Grosir,6500000.0,2,2-3,5 - 10 juta,6000000.0,108.33,4775000.0,136.13
10089,Account Executive,Bengkulu,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Telesales/Telemarketing",29 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,4575000.0,1,0-1,2 - 5 juta,4700000.0,97.34,3000000.0,152.5
10094,Maintenance Administration Staff,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",27 days,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,4900000.0,1,0-1,2 - 5 juta,4700000.0,104.26,4700000.0,104.26
10105,Maintenance Assistant Supervisor,Karawang,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Teknik Elektro",29 days,51 - 200 pekerja,Manajemen/Konsulting HR,8000000.0,3,2-3,5 - 10 juta,6000000.0,133.33,7250000.0,110.34
10121,ARCHITECTURE & INTERIOR SITE SUPERVISOR,Jakarta Barat,IDR,Supervisor/Koordinator,5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",25 days,51 - 200 pekerja,Seni/Desain/Fashion,6000000.0,5,4-5,5 - 10 juta,10500000.0,57.14,6000000.0,100.0
10123,Sales Executive,Batam,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",16 days,201 - 500 pekerja,Perbankan/Pelayanan Keuangan,4100000.0,1,0-1,2 - 5 juta,4700000.0,87.23,5500000.0,74.55
10141,Test Engineer,Bali,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",5 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),9500000.0,2,2-3,5 - 10 juta,6000000.0,158.33,6500000.0,146.15
10153,Purchasing ( Procurement ) Import Staff ( Mandarin ),Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",26 days,51 - 200 pekerja,Umum & Grosir,9000000.0,1,0-1,5 - 10 juta,4700000.0,191.49,6000000.0,150.0
10171,Finance Accounting and Taxation Manager,Malang,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",20 days,201 - 500 pekerja,Lainnya,14500000.0,3,2-3,10 - 20 juta,6000000.0,241.67,4000000.0,362.5
10176,DRAFTER,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",29 days,1- 50 pekerja,Umum & Grosir,3000000.0,1,0-1,2 - 5 juta,4700000.0,63.83,6000000.0,50.0
10182,Mechanical Designer Staff for SPM - Cikarang (ID: 537053),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,SMA/SMK,Penuh Waktu,"Teknik,Mekanikal",26 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,6500000.0,3,2-3,5 - 10 juta,6000000.0,108.33,6750000.0,96.3
10204,Sales Executive,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",16 days,201 - 500 pekerja,Perbankan/Pelayanan Keuangan,4500000.0,1,0-1,2 - 5 juta,4700000.0,95.74,7100000.0,63.38
10208,Cost Controller,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",17 days,501 - 1000 pekerja,Manufaktur/Produksi,6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,5000000.0,120.0
10217,Design Product,Tegal,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,Diploma (D3/D4),Penuh Waktu,"Manufaktur,Manufaktur",28 days,201 - 500 pekerja,Manufaktur/Produksi,3250000.0,1,0-1,2 - 5 juta,4700000.0,69.15,3250000.0,100.0
10220,Copywriter (Product),Malang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",12 days,51 - 200 pekerja,Retail/Merchandise,3000000.0,1,0-1,2 - 5 juta,4700000.0,63.83,4000000.0,75.0
10231,Mechanical & Maintenance Engineer Supervisor - Apparel - Depok (A-72798),Bekasi,IDR,Supervisor/Koordinator,5 tahun,Diploma (D3/D4),Penuh Waktu,"Teknik,Mekanikal",19 days,1- 50 pekerja,Manajemen/Konsulting HR,8350000.0,5,4-5,5 - 10 juta,10500000.0,79.52,5400000.0,154.63
10237,FA Section Head,Makassar,IDR,Manajer/Asisten Manajer,2 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",12 days,501 - 1000 pekerja,Umum & Grosir,16500000.0,2,2-3,10 - 20 juta,6000000.0,275.0,4775000.0,345.55
10256,Personal Assistant,Malang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sekretaris",14 days,51 - 200 pekerja,Konsultasi (Bisnis & Manajemen),4000000.0,1,0-1,2 - 5 juta,4700000.0,85.11,4000000.0,100.0
10263,Frontend Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",4 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),5500000.0,1,0-1,5 - 10 juta,4700000.0,117.02,6750000.0,81.48
10275,FINANCIAL SPECIALIST (KUPANG),Kupang,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",26 days,1001 - 2000 pekerja,Perbankan/Pelayanan Keuangan,5250000.0,0,0-1,5 - 10 juta,4700000.0,111.7,2875000.0,182.61
10282,Staf Pengadaan,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Teknik,Teknik Lainnya",29 days,1- 50 pekerja,Konstruksi/Bangunan/Teknik,4980000.0,1,0-1,2 - 5 juta,4700000.0,105.96,6000000.0,83.0
10291,WordPress Engineer (Bali Based),Bali,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",16 days,51 - 200 pekerja,Manajemen/Konsulting HR,13500000.0,2,2-3,10 - 20 juta,6000000.0,225.0,6500000.0,207.69
10294,Marketing Officer (Cirebon),Cirebon,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",16 days,501 - 1000 pekerja,Asuransi,2400000.0,0,0-1,2 - 5 juta,4700000.0,51.06,3052500.0,78.62
10295,Regional Sales Manager - FMCG (Yogyakarta) (B-73497),Yogyakarta,IDR,Manajer/Asisten Manajer,10 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",19 days,1- 50 pekerja,Manajemen/Konsulting HR,14000000.0,10,6-10,10 - 20 juta,17500000.0,80.0,3875000.0,361.29
10303,"Application Support Engineer (JBoss/Apache Tomcat, Web Server)",Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",24 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),12000000.0,2,2-3,10 - 20 juta,6000000.0,200.0,6000000.0,200.0
10313,Technical Service Engineer & Development,Tangerang,IDR,Supervisor/Koordinator,5 tahun,Diploma (D3/D4),Penuh Waktu,"Teknik,Mekanikal",3 days,1- 50 pekerja,Umum & Grosir,12500000.0,5,4-5,10 - 20 juta,10500000.0,119.05,5500000.0,227.27
10317,Quality control,Denpasar,IDR,Supervisor/Koordinator,5 tahun,Diploma (D3/D4),Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",29 days,1- 50 pekerja,Seni/Desain/Fashion,4500000.0,5,4-5,2 - 5 juta,10500000.0,42.86,3950000.0,113.92
10350,Supervisor Gudang,Sumatera Utara,IDR,Supervisor/Koordinator,5 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",21 days,1001 - 2000 pekerja,Manufaktur/Produksi,5250000.0,5,4-5,5 - 10 juta,10500000.0,50.0,4375000.0,120.0
10361,Test Engineer,Bali,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",5 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),9500000.0,2,2-3,5 - 10 juta,6000000.0,158.33,6500000.0,146.15
10366,Assistant Store Manager,Jakarta Raya,IDR,Manajer/Asisten Manajer,1 tahun,Diploma (D3/D4),Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",27 days,51 - 200 pekerja,Makanan & Minuman/Katering/Restoran,4650000.0,1,0-1,2 - 5 juta,4700000.0,98.94,6750000.0,68.89
10371,Sales Executive (Semarang),Pemalang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",25 days,1001 - 2000 pekerja,Elektrikal & Elektronik,3360000.0,2,2-3,2 - 5 juta,6000000.0,56.0,4100000.0,81.95
10375,Kepala Divisi HRGA,Depok,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",29 days,51 - 200 pekerja,Kesehatan/Medis,16000000.0,3,2-3,10 - 20 juta,6000000.0,266.67,4800000.0,333.33
10378,Taxation Staff - Energy - Karawang (A-72824),Karawang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",19 days,1- 50 pekerja,Manajemen/Konsulting HR,8500000.0,2,2-3,5 - 10 juta,6000000.0,141.67,7250000.0,117.24
10385,Teknisi Mesin Pendingin,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Pemeliharaan",28 days,201 - 500 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",5500000.0,3,2-3,5 - 10 juta,6000000.0,91.67,6750000.0,81.48
10387,TALENT ACQUISITION SPECIALIST,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",3 days,51 - 200 pekerja,Industri Berat/Mesin/Peralatan,6500000.0,3,2-3,5 - 10 juta,6000000.0,108.33,6000000.0,108.33
10388,Sales Elektronik dan Car Audio System Jakarta,Jakarta Timur,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",20 days,51 - 200 pekerja,Elektrikal & Elektronik,3840000.0,1,0-1,2 - 5 juta,4700000.0,81.7,6000000.0,64.0
10390,AREA COMMERCIAL (SALES) EXECUTIVE,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",25 days,51 - 200 pekerja,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,5000000.0,1,0-1,5 - 10 juta,4700000.0,106.38,5000000.0,100.0
10396,Staf Akunting,Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Kontrak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",25 days,2001 - 5000 pekerja,Percetakan/Penerbitan,4671250.0,0,0-1,2 - 5 juta,4700000.0,99.39,6750000.0,69.2
10402,Purchasing Staff,Jambi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",29 days,1001 - 2000 pekerja,Manufaktur/Produksi,3650000.0,1,0-1,2 - 5 juta,4700000.0,77.66,3450000.0,105.8
10417,JavaScript PHP Developer,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),5 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",15 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",8250000.0,5,4-5,5 - 10 juta,10500000.0,78.57,7100000.0,116.2
10426,Regional People & Culture,Jakarta Timur,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",27 days,1001 - 2000 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,10000000.0,5,4-5,10 - 20 juta,10500000.0,95.24,6000000.0,166.67
10437,Customer Sales,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",21 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),2650000.0,1,0-1,2 - 5 juta,4700000.0,56.38,6000000.0,44.17
10443,Staf Desain Digital Iklan,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",28 days,1001 - 2000 pekerja,Jurnalisme,5500000.0,2,2-3,5 - 10 juta,6000000.0,91.67,6750000.0,81.48
10446,Flutter Developer,Yogyakarta,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",15 days,51 - 200 pekerja,Perbankan/Pelayanan Keuangan,9000000.0,1,0-1,5 - 10 juta,4700000.0,191.49,3875000.0,232.26
10447,Interior Drafter,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",30 days,1- 50 pekerja,Pelayanan Arsitek/Desain Interior,4600000.0,1,0-1,2 - 5 juta,4700000.0,97.87,5500000.0,83.64
10457,Kepala Kolom,Makassar,IDR,Supervisor/Koordinator,1 tahun,Diploma (D3/D4),Kontrak,"Teknik,Teknik Elektro",29 days,201 - 500 pekerja,Transportasi/Logistik,3600000.0,1,0-1,2 - 5 juta,4700000.0,76.6,4775000.0,75.39
10466,STAFF ACCOUNTING,Yogyakarta,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",26 days,51 - 200 pekerja,Manufaktur/Produksi,2400000.0,2,2-3,2 - 5 juta,6000000.0,40.0,3875000.0,61.94
10470,Senior Sales & Marketing,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",27 days,201 - 500 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",6500000.0,3,2-3,5 - 10 juta,6000000.0,108.33,5000000.0,130.0
10484,Sales,Sulawesi Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",24 days,2001 - 5000 pekerja,Manajemen/Konsulting HR,4000000.0,1,0-1,2 - 5 juta,4700000.0,85.11,6600000.0,60.61
10512,BANCASSURANCE SPECIALIST - JAKARTA KOTA,Jakarta Barat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",7 days,2001 - 5000 pekerja,Asuransi,3830000.0,0,0-1,2 - 5 juta,4700000.0,81.49,6000000.0,63.83
10517,Supervisor Sales,Semarang,IDR,Supervisor/Koordinator,3 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",18 days,51 - 200 pekerja,Manufaktur/Produksi,3750000.0,3,2-3,2 - 5 juta,6000000.0,62.5,4100000.0,91.46
10520,DESAIN GRAFIS / GRAPHIC DESIGNER,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",26 days,1- 50 pekerja,Manufaktur/Produksi,5150000.0,1,0-1,5 - 10 juta,4700000.0,109.57,5400000.0,95.37
10522,Talent Acquisition Staff,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",29 days,1001 - 2000 pekerja,Manufaktur/Produksi,6250000.0,3,2-3,5 - 10 juta,6000000.0,104.17,6000000.0,104.17
10525,PMO IT Project Management,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),5 tahun,Tidak Terspesifikasi,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",27 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),15000000.0,5,4-5,10 - 20 juta,10500000.0,142.86,7100000.0,211.27
10541,Dokter Umum,Jakarta Timur,IDR,Manajer/Asisten Manajer,2 tahun,Sarjana (S1),Penuh Waktu,"Layanan Kesehatan,Diagnosa/Lainnya",10 days,51 - 200 pekerja,Pendidikan,7000000.0,2,2-3,5 - 10 juta,6000000.0,116.67,6000000.0,116.67
10543,Credit Analyst,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Paruh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",20 days,201 - 500 pekerja,Retail/Merchandise,4800000.0,2,2-3,2 - 5 juta,6000000.0,80.0,4700000.0,102.13
10553,Engineer On Site (Penempatan Bandung),Bandung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",29 days,501 - 1000 pekerja,Telekomunikasi,3700000.0,1,0-1,2 - 5 juta,4700000.0,78.72,5000000.0,74.0
10560,GoLang Developer,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",15 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",9000000.0,1,0-1,5 - 10 juta,4700000.0,191.49,7100000.0,126.76
10570,PLANT OPERATION MANAGER,Samarinda,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Manufaktur,Manufaktur",22 days,501 - 1000 pekerja,Konstruksi/Bangunan/Teknik,23000000.0,5,4-5,> 20 juta,10500000.0,219.05,4700000.0,489.36
10606,Sekretaris,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Kontrak,"Sumber Daya Manusia/Personalia,Sekretaris",20 days,501 - 1000 pekerja,Konstruksi/Bangunan/Teknik,5250000.0,1,0-1,5 - 10 juta,4700000.0,111.7,6000000.0,87.5
10608,Japanese Speaker Corporate Planning Staff - Consumer Credit (A-72673),Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",19 days,1- 50 pekerja,Manajemen/Konsulting HR,10500000.0,2,2-3,10 - 20 juta,6000000.0,175.0,7100000.0,147.89
10613,Kepala Produksi / PPIC,Binjai,IDR,Supervisor/Koordinator,2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Manufaktur,Manufaktur",20 days,51 - 200 pekerja,Manufaktur/Produksi,10000000.0,2,2-3,10 - 20 juta,6000000.0,166.67,5500000.0,181.82
10614,QA Engineer,Banten,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",24 days,Lebih dari 5000 pekerja,BioTeknologi/Farmasi/Riset klinik,10000000.0,1,0-1,10 - 20 juta,4700000.0,212.77,5000000.0,200.0
10627,Senior Product Designer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),5 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",5 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),21500000.0,5,4-5,> 20 juta,10500000.0,204.76,6750000.0,318.52
10629,IT Web Developer,Jakarta Pusat,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",26 days,1001 - 2000 pekerja,Kesehatan/Medis,7250000.0,2,2-3,5 - 10 juta,6000000.0,120.83,6000000.0,120.83
10634,Operations Supervisor,Banten,IDR,Supervisor/Koordinator,3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Manufaktur,Manufaktur",28 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7500000.0,3,2-3,5 - 10 juta,6000000.0,125.0,5000000.0,150.0
10636,Sales Supervisor (Pasar Basah/Tradisional),Jawa Tengah,IDR,Supervisor/Koordinator,2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",28 days,2001 - 5000 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,4500000.0,2,2-3,2 - 5 juta,6000000.0,75.0,4800000.0,93.75
10643,Fotografer dan Video Editor,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",15 days,201 - 500 pekerja,Manufaktur/Produksi,4800000.0,2,2-3,2 - 5 juta,6000000.0,80.0,7100000.0,67.61
10647,Software Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",13 days,1- 50 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7500000.0,2,2-3,5 - 10 juta,6000000.0,125.0,6750000.0,111.11
10649,Marketing E-commerce,Sidoarjo,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,E-commerce",27 days,51 - 200 pekerja,Makanan & Minuman/Katering/Restoran,5100000.0,1,0-1,5 - 10 juta,4700000.0,108.51,5100000.0,100.0
10652,项目翻译管理员 （ Site Mandarin Translator ) - Mandarin lisan tulisan,Sulawesi Tengah,IDR,Supervisor/Koordinator,2 tahun,SMA/SMK,Kontrak,"Lainnya,Jurnalis/Editor",24 days,51 - 200 pekerja,Industri Berat/Mesin/Peralatan,10500000.0,2,2-3,10 - 20 juta,6000000.0,175.0,8500000.0,123.53
10653,Content Designer (Internship),Jakarta Barat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Magang,"Seni/Media/Komunikasi,Seni / Desain Kreatif",28 days,1001 - 2000 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,3900000.0,0,0-1,2 - 5 juta,4700000.0,82.98,6000000.0,65.0
10665,HRD Supervisor,Tangerang,IDR,Supervisor/Koordinator,3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",15 days,201 - 500 pekerja,Elektrikal & Elektronik,5750000.0,3,2-3,5 - 10 juta,6000000.0,95.83,5500000.0,104.55
10674,Marketing/Sales,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",12 days,201 - 500 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,2250000.0,1,0-1,2 - 5 juta,4700000.0,47.87,6750000.0,33.33
10700,Relationship Officer,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Kontrak,"Seni/Media/Komunikasi,Hubungan Masyarakat",4 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),6000000.0,1,0-1,5 - 10 juta,4700000.0,127.66,6000000.0,100.0
10705,Merchant Acquisition Tangerang,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",15 days,1001 - 2000 pekerja,Call Center/IT-Enabled Services/BPO,5400000.0,1,0-1,5 - 10 juta,4700000.0,114.89,5500000.0,98.18
